chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,genename
chr19,+,2807441,2807808,29,0,1,0,0,0.967,1.000,1.000,0.967,THOP1
chr19,+,2873495,2873622,6,0,1,0,0,0.857,1.000,1.000,0.857,ZNF556
chr19,+,3204004,3204144,40,0,7,0,0,0.851,1.000,1.000,0.851,NCLN
chr19,+,3207628,3207747,1,0,1,0,0,0.500,1.000,1.000,0.500,NCLN
chr19,+,3273871,3273923,21,0,1,0,0,0.955,1.000,1.000,0.955,CELF5
chr19,+,3534420,3534513,35,0,1,0,0,0.972,1.000,1.000,0.972,FZR1
chr19,+,3543234,3543473,4,0,1,0,0,0.800,1.000,1.000,0.800,C19orf71
chr19,-,3611903,3612413,2,0,1,0,0,0.667,1.000,1.000,0.667,CACTIN
chr19,-,3614396,3614589,8,0,1,0,0,0.889,1.000,1.000,0.889,CACTIN
chr19,+,3734326,3734435,15,0,1,0,0,0.938,1.000,1.000,0.938,TJP3
chr19,-,3779532,3779617,26,0,2,0,0,0.929,1.000,1.000,0.929,MATK
chr19,-,3964243,3964373,36,0,1,0,0,0.973,1.000,1.000,0.973,DAPK3
chr19,-,3979807,3980066,84,0,6,0,0,0.933,1.000,1.000,0.933,EEF2
chr19,-,3982245,3982424,85,0,2,0,0,0.977,1.000,1.000,0.977,EEF2
chr19,-,3983109,3983291,298,0,6,0,0,0.980,1.000,1.000,0.980,EEF2
chr19,-,3984135,3984350,307,0,1,0,0,0.997,1.000,1.000,0.997,EEF2
chr19,+,4028145,4028187,48,0,1,0,0,0.980,1.000,1.000,0.980,PIAS4
chr19,+,4306197,4306329,184,0,1,0,0,0.995,1.000,1.000,0.995,FSD1
chr19,-,4363369,4363473,90,0,2,0,0,0.978,1.000,1.000,0.978,SH3GL1
chr19,+,4408902,4409759,7,0,3,0,0,0.700,1.000,1.000,0.700,CHAF1A
chr19,+,4493702,4493862,15,0,1,0,0,0.938,1.000,1.000,0.938,CTB-50L17.10
chr19,+,4499490,4499704,21,0,1,0,0,0.955,1.000,1.000,0.955,CTB-50L17.10
chr19,-,4839031,4839536,1,0,1,0,0,0.500,1.000,1.000,0.500,PLIN3
chr19,-,4847690,4847890,87,0,2,0,0,0.978,1.000,1.000,0.978,PLIN3
chr19,-,5616131,5616335,25,0,2,0,0,0.926,1.000,1.000,0.926,SAFB2
chr19,+,5626404,5626489,436,0,3,0,0,0.993,1.000,1.000,0.993,SAFB
chr19,+,5667045,5667164,114,0,3,0,0,0.974,1.000,1.000,0.974,SAFB
chr19,+,5691318,5691453,618,0,2,0,0,0.997,1.000,1.000,0.997,RPL36
chr19,-,5696669,5696757,114,0,3,0,0,0.974,1.000,1.000,0.974,LONP1
chr19,-,5787588,5787705,39,0,1,0,0,0.975,1.000,1.000,0.975,DUS3L
chr19,-,5790046,5790335,195,0,9,0,0,0.956,1.000,1.000,0.956,DUS3L
chr19,+,5914939,5915146,40,0,6,0,0,0.870,1.000,1.000,0.870,CAPS
chr19,-,5921200,5921321,41,0,3,0,0,0.932,1.000,1.000,0.932,RANBP3
chr19,-,5995600,5995643,15,0,1,0,0,0.938,1.000,1.000,0.938,RFX2
chr19,+,6362445,6362542,144,0,1,0,0,0.993,1.000,1.000,0.993,CLPP
chr19,-,6389443,6389637,126,0,2,0,0,0.984,1.000,1.000,0.984,GTF2F1
chr19,-,6416986,6417087,42,0,1,0,0,0.977,1.000,1.000,0.977,KHSRP
chr19,-,6679406,6679496,121,0,7,0,0,0.945,1.000,1.000,0.945,C3
chr19,-,6733844,6733913,82,0,2,0,0,0.976,1.000,1.000,0.976,GPR108
chr19,+,6743193,6743256,124,0,1,0,0,0.992,1.000,1.000,0.992,TRIP10
chr19,-,6753455,6753641,18,0,1,0,0,0.947,1.000,1.000,0.947,SH2D3A
chr19,+,6896397,6896541,38,0,1,0,0,0.974,1.000,1.000,0.974,ADGRE1
chr19,+,6928144,6928211,11,0,1,0,0,0.917,1.000,1.000,0.917,ADGRE1
chr19,-,6981726,6981770,2,0,1,0,0,0.667,1.000,1.000,0.667,onlyEST
chr19,+,7470125,7470315,4,0,1,0,0,0.800,1.000,1.000,0.800,ARHGEF18
chr19,+,7524960,7525166,146,0,1,0,0,0.993,1.000,1.000,0.993,MCOLN1
chr19,+,7528157,7528257,22,0,1,0,0,0.957,1.000,1.000,0.957,MCOLN1
chr19,+,7539917,7540058,66,0,1,0,0,0.985,1.000,1.000,0.985,PNPLA6
chr19,+,7554554,7554723,37,0,1,0,0,0.974,1.000,1.000,0.974,PNPLA6
chr19,+,7558849,7559151,29,0,3,0,0,0.906,1.000,1.000,0.906,PNPLA6
chr19,-,7619945,7620075,32,0,1,0,0,0.970,1.000,1.000,0.970,XAB2
chr19,-,7620274,7620446,31,0,1,0,0,0.969,1.000,1.000,0.969,XAB2
chr19,-,7745517,7746087,14,0,5,0,0,0.737,1.000,1.000,0.737,CD209
chr19,+,7788795,7788900,8,0,4,0,0,0.667,1.000,1.000,0.667,onlyEST
chr19,+,7851680,7851770,14,0,2,0,0,0.875,1.000,1.000,0.875,EVI5L
chr19,+,7921422,7921542,113,0,1,0,0,0.991,1.000,1.000,0.991,SNAPC2
chr19,-,8086199,8086325,11,0,1,0,0,0.917,1.000,1.000,0.917,FBN3
chr19,+,8321952,8322091,520,0,1,0,0,0.998,1.000,1.000,0.998,RPS28
chr19,-,8498375,8499780,7,0,3,0,0,0.700,1.000,1.000,0.700,PRAM1
chr19,-,8555658,8555796,29,0,2,0,0,0.935,1.000,1.000,0.935,MYO1F
chr19,-,8595761,8595903,5,0,2,0,0,0.714,1.000,1.000,0.714,ADAMTS10
chr19,-,8858599,8858751,6,0,1,0,0,0.857,1.000,1.000,0.857,MUC16
chr19,-,8905979,8906046,1,0,1,0,0,0.500,1.000,1.000,0.500,MUC16
chr19,+,9156611,9156748,148,0,2,0,0,0.987,1.000,1.000,0.987,ZNF317
chr19,+,9379526,9379619,17,0,1,0,0,0.944,1.000,1.000,0.944,"ZNF177,ZNF559-ZNF177"
chr19,-,9474198,9474325,7,0,1,0,0,0.875,1.000,1.000,0.875,ZNF560
chr19,+,9848029,9848140,150,0,3,0,0,0.980,1.000,1.000,0.980,PIN1
chr19,+,9849089,9849201,3,0,2,0,0,0.600,1.000,1.000,0.600,PIN1
chr19,-,9857262,9857482,44,0,1,0,0,0.978,1.000,1.000,0.978,OLFM2
chr19,+,10086928,10087052,64,0,1,0,0,0.985,1.000,1.000,0.985,C19orf66
chr19,+,10107803,10107854,156,0,4,0,0,0.975,1.000,1.000,0.975,"PPAN,PPAN-P2RY11"
chr19,+,10107963,10108134,119,0,1,0,0,0.992,1.000,1.000,0.992,"PPAN,PPAN-P2RY11"
chr19,+,10110696,10110866,31,0,2,0,0,0.939,1.000,1.000,0.939,"PPAN,PPAN-P2RY11"
chr19,+,10110944,10111022,2,0,1,0,0,0.667,1.000,1.000,0.667,PPAN-P2RY11
chr19,-,10116799,10116989,257,0,1,0,0,0.996,1.000,1.000,0.996,EIF3G
chr19,-,10137084,10137280,24,0,3,0,0,0.889,1.000,1.000,0.889,DNMT1
chr19,+,10258221,10258328,140,0,1,0,0,0.993,1.000,1.000,0.993,MRPL4
chr19,+,10284782,10285028,34,0,2,0,0,0.944,1.000,1.000,0.944,ICAM1
chr19,+,10291071,10291341,16,0,1,0,0,0.941,1.000,1.000,0.941,ICAM5
chr19,+,10293697,10293943,6,0,1,0,0,0.857,1.000,1.000,0.857,ICAM5
chr19,-,10323374,10323566,17,0,1,0,0,0.944,1.000,1.000,0.944,RAVER1
chr19,+,10463792,10463975,34,0,1,0,0,0.971,1.000,1.000,0.971,PDE4A
chr19,-,10514843,10515029,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr19,+,10634973,10635073,67,0,1,0,0,0.985,1.000,1.000,0.985,SLC44A2
chr19,+,10638022,10638093,93,0,2,0,0,0.979,1.000,1.000,0.979,SLC44A2
chr19,+,10670515,10670608,224,0,2,0,0,0.991,1.000,1.000,0.991,ILF3
chr19,+,10670973,10671203,197,0,1,0,0,0.995,1.000,1.000,0.995,ILF3
chr19,+,10683916,10683970,94,0,1,0,0,0.989,1.000,1.000,0.989,ILF3
chr19,+,10707301,10707380,116,0,1,0,0,0.991,1.000,1.000,0.991,QTRT1
chr19,+,11018956,11019023,99,0,1,0,0,0.990,1.000,1.000,0.990,SMARCA4
chr19,+,11021724,11021967,56,0,1,0,0,0.982,1.000,1.000,0.982,SMARCA4
chr19,+,11034122,11034200,66,0,1,0,0,0.985,1.000,1.000,0.985,SMARCA4
chr19,+,11356801,11356976,303,0,1,0,0,0.997,1.000,1.000,0.997,PLPPR2
chr19,+,11363712,11363819,21,0,10,0,0,0.677,1.000,1.000,0.677,PLPPR2
chr19,+,11435644,11435706,14,0,1,0,0,0.933,1.000,1.000,0.933,PRKCSH
chr19,+,11437875,11437971,1837,0,11,0,0,0.994,1.000,1.000,0.994,PRKCSH
chr19,+,11449265,11449428,83,0,1,0,0,0.988,1.000,1.000,0.988,PRKCSH
chr19,-,11484041,11484141,10,0,1,0,0,0.909,1.000,1.000,0.909,ZNF653
chr19,-,11554010,11554081,122,0,1,0,0,0.992,1.000,1.000,0.992,ELOF1
chr19,-,11576715,11576843,220,0,1,0,0,0.995,1.000,1.000,0.995,ACP5
chr19,-,11577056,11577317,238,0,1,0,0,0.996,1.000,1.000,0.996,ACP5
chr19,+,11614526,11614653,121,0,1,0,0,0.992,1.000,1.000,0.992,ZNF627
chr19,-,12147679,12147802,7,0,5,0,0,0.583,1.000,1.000,0.583,"ZNF625-ZNF20,ZNF625"
chr19,+,12669976,12670097,43,0,5,0,0,0.896,1.000,1.000,0.896,WDR83
chr19,-,12711295,12711461,22,0,1,0,0,0.957,1.000,1.000,0.957,TNPO2
chr19,-,12719028,12719178,90,0,1,0,0,0.989,1.000,1.000,0.989,TNPO2
chr19,-,12763667,12763778,20,0,2,0,0,0.909,1.000,1.000,0.909,HOOK2
chr19,-,12774668,12774741,41,0,8,0,0,0.837,1.000,1.000,0.837,HOOK2
chr19,-,12800915,12801069,767,0,1,0,0,0.999,1.000,1.000,0.999,PRDX2
chr19,+,12858530,12858739,3,0,1,0,0,0.750,1.000,1.000,0.750,MAST1
chr19,+,12897302,12897428,31,0,1,0,0,0.969,1.000,1.000,0.969,GCDH
chr19,-,12924638,12924807,48,0,1,0,0,0.980,1.000,1.000,0.980,FARSA
chr19,-,12928534,12928663,153,0,1,0,0,0.994,1.000,1.000,0.994,FARSA
chr19,+,12940052,12940147,657,0,1,0,0,0.998,1.000,1.000,0.998,CALR
chr19,+,12940540,12940654,401,0,1,0,0,0.998,1.000,1.000,0.998,CALR
chr19,+,13025020,13025552,9,0,3,0,0,0.750,1.000,1.000,0.750,NFIX
chr19,+,13073046,13073109,33,0,1,0,0,0.971,1.000,1.000,0.971,NFIX
chr19,-,13112895,13113011,50,0,7,0,0,0.877,1.000,1.000,0.877,TRMT1
chr19,-,13144763,13144870,72,0,6,0,0,0.923,1.000,1.000,0.923,STX10
chr19,-,13303545,13303613,8,0,2,0,0,0.800,1.000,1.000,0.800,CACNA1A
chr19,+,13732174,13732285,14,0,1,0,0,0.933,1.000,1.000,0.933,CCDC130
chr19,-,13892785,13892890,10,0,1,0,0,0.909,1.000,1.000,0.909,C19orf57
chr19,+,14032385,14032503,39,0,1,0,0,0.975,1.000,1.000,0.975,IL27RA
chr19,-,14411505,14411598,399,0,1,0,0,0.998,1.000,1.000,0.998,DDX39A
chr19,+,14467564,14467641,97,0,2,0,0,0.980,1.000,1.000,0.980,PKN1
chr19,+,14470162,14470305,77,0,2,0,0,0.975,1.000,1.000,0.975,PKN1
chr19,-,14527686,14527810,29,0,12,0,0,0.707,1.000,1.000,0.707,DNAJB1
chr19,+,14563981,14564097,353,0,1,0,0,0.997,1.000,1.000,0.997,TECR
chr19,+,14564785,14564858,256,0,1,0,0,0.996,1.000,1.000,0.996,TECR
chr19,+,14565617,14565663,138,0,6,0,0,0.958,1.000,1.000,0.958,TECR
chr19,-,14772341,14772497,27,0,1,0,0,0.964,1.000,1.000,0.964,ADGRE2
chr19,-,15403657,15403715,154,0,10,0,0,0.939,1.000,1.000,0.939,AKAP8L
chr19,-,15425240,15425768,10,0,1,0,0,0.909,1.000,1.000,0.909,WIZ
chr19,-,15458528,15458655,2,0,1,0,0,0.667,1.000,1.000,0.667,RASAL3
chr19,-,15460202,15460258,4,0,1,0,0,0.800,1.000,1.000,0.800,RASAL3
chr19,+,16203458,16203615,606,0,2,0,0,0.997,1.000,1.000,0.997,AP1M1
chr19,+,16209029,16209177,145,0,14,0,0,0.912,1.000,1.000,0.912,AP1M1
chr19,-,16402320,16402485,26,0,2,0,0,0.929,1.000,1.000,0.929,EPS15L1
chr19,+,16509498,16509988,9,0,1,0,0,0.900,1.000,1.000,0.900,C19orf44
chr19,-,16577604,16577682,6,0,1,0,0,0.857,1.000,1.000,0.857,MED26
chr19,-,16659958,16660000,248,0,1,0,0,0.996,1.000,1.000,0.996,"CTC-429P9.4,SMIM7"
chr19,+,16744420,16744718,2,0,1,0,0,0.667,1.000,1.000,0.667,NWD1
chr19,-,16975096,16975258,3,0,1,0,0,0.750,1.000,1.000,0.750,CPAMD8
chr19,+,17211646,17211774,8,0,3,0,0,0.727,1.000,1.000,0.727,MYO9B
chr19,+,17216168,17216321,63,0,1,0,0,0.984,1.000,1.000,0.984,USE1
chr19,-,17240670,17240765,39,0,1,0,0,0.975,1.000,1.000,0.975,"NR2F6,AC010646.3"
chr19,-,17837128,17837213,4,0,1,0,0,0.800,1.000,1.000,0.800,JAK3
chr19,+,17861292,17861472,2196,0,2,0,0,0.999,1.000,1.000,0.999,RPL18A
chr19,+,17862093,17862223,2459,0,17,0,0,0.993,1.000,1.000,0.993,RPL18A
chr19,+,17862917,17863027,2285,0,12,0,0,0.995,1.000,1.000,0.995,RPL18A
chr19,-,18059893,18060085,4,0,2,0,0,0.667,1.000,1.000,0.667,IL12RB1
chr19,+,18146880,18147017,3,0,2,0,0,0.600,1.000,1.000,0.600,MAST3
chr19,+,18177139,18177292,161,0,1,0,0,0.994,1.000,1.000,0.994,"AC007192.4,IFI30"
chr19,+,18193863,18194034,31,0,3,0,0,0.912,1.000,1.000,0.912,MPV17L2
chr19,-,18312603,18312702,269,0,1,0,0,0.996,1.000,1.000,0.996,LSM 4.00
chr19,+,18433709,18433817,11,0,2,0,0,0.846,1.000,1.000,0.846,SSBP4
chr19,-,18435265,18435483,43,0,1,0,0,0.977,1.000,1.000,0.977,ISYNA1
chr19,-,18461577,18461852,16,0,1,0,0,0.941,1.000,1.000,0.941,ELL
chr19,+,18568401,18568679,4,0,1,0,0,0.800,1.000,1.000,0.800,KXD1
chr19,-,18596621,18596790,15,0,2,0,0,0.882,1.000,1.000,0.882,CRLF1
chr19,-,18599564,18599846,20,0,1,0,0,0.952,1.000,1.000,0.952,CRLF1
chr19,+,18615974,18616127,64,0,1,0,0,0.985,1.000,1.000,0.985,TMEM59L
chr19,+,18618154,18618272,25,0,2,0,0,0.926,1.000,1.000,0.926,TMEM59L
chr19,-,18786531,18786650,26,0,1,0,0,0.963,1.000,1.000,0.963,COMP
chr19,+,18852986,18853071,18,0,3,0,0,0.857,1.000,1.000,0.857,UPF1
chr19,-,18899872,18899947,106,0,4,0,0,0.964,1.000,1.000,0.964,COPE
chr19,-,18931324,18931411,34,0,1,0,0,0.971,1.000,1.000,0.971,"HOMER3,AC002985.3"
chr19,+,18946080,18946232,2,0,1,0,0,0.667,1.000,1.000,0.667,AC005932.1
chr19,-,19149225,19149429,65,0,2,0,0,0.970,1.000,1.000,0.970,"MEF2B,BORCS8-MEF2B"
chr19,+,19342775,19342866,14,0,1,0,0,0.933,1.000,1.000,0.933,MAU2
chr19,+,19347279,19347363,8,0,8,0,0,0.500,1.000,1.000,0.500,MAU2
chr19,+,19527280,19527352,342,0,1,0,0,0.997,1.000,1.000,0.997,"NDUFA13,CTC-260F20.3"
chr19,+,19527700,19527770,340,0,11,0,0,0.969,1.000,1.000,0.969,"NDUFA13,CTC-260F20.3"
chr19,-,19570108,19570299,13,0,2,0,0,0.867,1.000,1.000,0.867,PBX4
chr19,-,19570585,19570833,10,0,6,0,0,0.625,1.000,1.000,0.625,PBX4
chr19,-,19634506,19634703,15,0,1,0,0,0.938,1.000,1.000,0.938,GMIP
chr19,-,19641809,19641867,39,0,1,0,0,0.975,1.000,1.000,0.975,GMIP
chr19,-,19642534,19642619,33,0,7,0,0,0.825,1.000,1.000,0.825,GMIP
chr19,-,19656053,19656183,28,0,1,0,0,0.966,1.000,1.000,0.966,ATP13A1
chr19,+,21498198,21498349,3,0,1,0,0,0.750,1.000,1.000,0.750,"ZNF429,LINC00664"
chr19,-,28437484,28437718,1,0,1,0,0,0.500,1.000,1.000,0.500,AC005307.3
chr19,-,28726293,28726337,2,0,1,0,0,0.667,1.000,1.000,0.667,AC005307.3
chr19,+,30547942,30549514,4,0,1,0,0,0.800,1.000,1.000,0.800,ZNF536
chr19,-,32010423,32010556,2,0,1,0,0,0.667,1.000,1.000,0.667,CTC-360P9.4
chr19,+,32037553,32037863,3,0,1,0,0,0.750,1.000,1.000,0.750,LINC01533
chr19,-,32628721,32628849,13,0,1,0,0,0.929,1.000,1.000,0.929,ANKRD27
chr19,-,33493289,33493337,562,0,1,0,0,0.998,1.000,1.000,0.998,PEPD
chr19,-,33512592,33512776,496,0,1,0,0,0.998,1.000,1.000,0.998,PEPD
chr19,+,34196633,34196763,119,0,2,0,0,0.983,1.000,1.000,0.983,LSM14A
chr19,+,34366344,34366435,3074,0,1,0,0,1.000,1.000,1.000,1.000,GPI
chr19,+,34454443,34454556,87,0,1,0,0,0.989,1.000,1.000,0.989,UBA2
chr19,+,34739147,34739268,12,0,1,0,0,0.923,1.000,1.000,0.923,ZNF181
chr19,+,35039634,35039706,16,0,1,0,0,0.941,1.000,1.000,0.941,SCN1B
chr19,+,35060346,35060512,32,0,1,0,0,0.970,1.000,1.000,0.970,HPN
chr19,-,35131790,35131860,18,0,11,0,0,0.621,1.000,1.000,0.621,LGI4
chr19,+,35151253,35151482,2,0,1,0,0,0.667,1.000,1.000,0.667,FXYD7
chr19,+,35151439,35151482,18,0,1,0,0,0.947,1.000,1.000,0.947,FXYD7
chr19,+,35157420,35157501,164,0,3,0,0,0.982,1.000,1.000,0.982,FXYD5
chr19,+,35166250,35166325,140,0,2,0,0,0.986,1.000,1.000,0.986,FXYD5
chr19,-,35498715,35498763,90,0,10,0,0,0.900,1.000,1.000,0.900,DMKN
chr19,+,35614034,35614059,54,0,1,0,0,0.982,1.000,1.000,0.982,HAUS5
chr19,+,35725722,35725818,7,0,1,0,0,0.875,1.000,1.000,0.875,KMT2B
chr19,+,35738061,35738191,25,0,1,0,0,0.962,1.000,1.000,0.962,KMT2B
chr19,-,35744069,35744145,24,0,2,0,0,0.923,1.000,1.000,0.923,"AD000671.6,U2AF1L4"
chr19,-,35792287,35792442,3,0,1,0,0,0.750,1.000,1.000,0.750,LINC01529
chr19,+,35871611,35871745,95,0,7,0,0,0.931,1.000,1.000,0.931,APLP1
chr19,+,35879073,35879217,60,0,1,0,0,0.984,1.000,1.000,0.984,APLP1
chr19,-,35898718,35898822,15,0,1,0,0,0.938,1.000,1.000,0.938,NFKBID
chr19,-,36006422,36006671,5,0,1,0,0,0.833,1.000,1.000,0.833,SYNE4
chr19,-,36013020,36013089,60,0,2,0,0,0.968,1.000,1.000,0.968,"ALKBH6,AC002116.8"
chr19,-,36039322,36039718,17,0,1,0,0,0.944,1.000,1.000,0.944,THAP8
chr19,+,36067305,36067443,11,0,1,0,0,0.917,1.000,1.000,0.917,WDR62
chr19,-,36114014,36114066,119,0,1,0,0,0.992,1.000,1.000,0.992,POLR2I
chr19,-,36114176,36114251,125,0,4,0,0,0.969,1.000,1.000,0.969,POLR2I
chr19,+,36149577,36149636,410,0,3,0,0,0.993,1.000,1.000,0.993,CAPNS1
chr19,-,36151668,36151755,98,0,1,0,0,0.990,1.000,1.000,0.990,COX7A1
chr19,-,36525154,36525373,21,0,2,0,0,0.913,1.000,1.000,0.913,ZNF260
chr19,-,37156228,37156355,47,0,1,0,0,0.979,1.000,1.000,0.979,"CTC-454I21.3,ZNF585A"
chr19,+,37235548,37235675,12,0,1,0,0,0.923,1.000,1.000,0.923,ZNF383
chr19,+,37379119,37379246,16,0,1,0,0,0.941,1.000,1.000,0.941,ZNF527
chr19,+,37476338,37476434,8,0,3,0,0,0.727,1.000,1.000,0.727,ZNF570
chr19,-,37633644,37636305,2,0,1,0,0,0.667,1.000,1.000,0.667,ZFP30
chr19,+,37820223,37820306,15,0,1,0,0,0.938,1.000,1.000,0.938,CTD-2554C21.2
chr19,-,37896137,37896308,8,0,2,0,0,0.800,1.000,1.000,0.800,WDR87
chr19,-,38217797,38217876,22,0,1,0,0,0.957,1.000,1.000,0.957,DPF1
chr19,-,38252305,38252338,44,0,4,0,0,0.917,1.000,1.000,0.917,PPP1R14A
chr19,+,38287875,38287935,436,0,5,0,0,0.989,1.000,1.000,0.989,SPINT2
chr19,+,38376159,38376232,423,0,4,0,0,0.991,1.000,1.000,0.991,PSMD8
chr19,+,38380898,38380999,277,0,1,0,0,0.996,1.000,1.000,0.996,PSMD8
chr19,-,38412671,38412816,14,0,2,0,0,0.875,1.000,1.000,0.875,RASGRP4
chr19,+,38578143,38578204,8,0,1,0,0,0.889,1.000,1.000,0.889,RYR1
chr19,-,38817064,38817129,307,0,2,0,0,0.994,1.000,1.000,0.994,ECH1
chr19,-,38837593,38837651,50,0,1,0,0,0.980,1.000,1.000,0.980,"AC104534.3,HNRNPL"
chr19,-,38870569,38870992,6,0,1,0,0,0.857,1.000,1.000,0.857,RINL
chr19,-,38880820,38880897,78,0,4,0,0,0.951,1.000,1.000,0.951,SIRT2
chr19,-,38881099,38881155,105,0,2,0,0,0.981,1.000,1.000,0.981,SIRT2
chr19,-,38890102,38890144,653,0,1,0,0,0.998,1.000,1.000,0.998,SIRT2
chr19,-,38922237,38922267,124,0,1,0,0,0.992,1.000,1.000,0.992,"CTC-360G5.8,SARS2"
chr19,+,39376436,39376546,14,0,1,0,0,0.933,1.000,1.000,0.933,SAMD4B
chr19,-,39388559,39388676,59,0,1,0,0,0.983,1.000,1.000,0.983,PAF1
chr19,+,39393552,39393637,560,0,1,0,0,0.998,1.000,1.000,0.998,MED29
chr19,-,39433521,39433569,1995,0,6,0,0,0.997,1.000,1.000,0.997,RPS16
chr19,+,39457674,39457740,438,0,1,0,0,0.998,1.000,1.000,0.998,SUPT5H
chr19,+,39459558,39459589,90,0,2,0,0,0.978,1.000,1.000,0.978,SUPT5H
chr19,-,39830374,39830563,43,0,1,0,0,0.977,1.000,1.000,0.977,DYRK1B
chr19,-,39834667,39834813,193,0,11,0,0,0.946,1.000,1.000,0.946,FBL
chr19,+,39974293,39974440,461,0,2,0,0,0.996,1.000,1.000,0.996,PSMC4
chr19,+,39979816,39979984,162,0,1,0,0,0.994,1.000,1.000,0.994,PSMC4
chr19,-,40047374,40047470,2,0,2,0,0,0.500,1.000,1.000,0.500,ZNF780B
chr19,+,40198374,40198555,5,0,1,0,0,0.833,1.000,1.000,0.833,MAP3K10
chr19,-,40235044,40235147,70,0,1,0,0,0.986,1.000,1.000,0.986,AKT2
chr19,-,40242533,40242687,71,0,1,0,0,0.986,1.000,1.000,0.986,AKT2
chr19,+,40369907,40370028,183,0,1,0,0,0.995,1.000,1.000,0.995,PLD3
chr19,+,40572337,40572380,7,0,1,0,0,0.875,1.000,1.000,0.875,SPTBN4
chr19,+,40577556,40577630,321,0,2,0,0,0.994,1.000,1.000,0.994,SHKBP1
chr19,+,40580565,40580656,110,0,1,0,0,0.991,1.000,1.000,0.991,SHKBP1
chr19,+,40611858,40611984,39,0,2,0,0,0.951,1.000,1.000,0.951,LTBP4
chr19,-,40703540,40703622,31,0,1,0,0,0.969,1.000,1.000,0.969,ADCK4
chr19,+,40762900,40763074,59,0,1,0,0,0.983,1.000,1.000,0.983,SNRPA
chr19,+,41122821,41122905,4,0,2,0,0,0.667,1.000,1.000,0.667,CYP2F1
chr19,+,41316383,41316839,28,0,1,0,0,0.966,1.000,1.000,0.966,CCDC97
chr19,-,41432180,41432408,2,0,1,0,0,0.667,1.000,1.000,0.667,ATP5SL
chr19,-,41839179,41839405,3,0,2,0,0,0.600,1.000,1.000,0.600,LYPD4
chr19,+,41861111,41861212,1543,0,2,0,0,0.999,1.000,1.000,0.999,RPS19
chr19,+,41878989,41879289,141,0,23,0,0,0.860,1.000,1.000,0.860,CD79A
chr19,-,41958735,41958948,220,0,5,0,0,0.978,1.000,1.000,0.978,RABAC1
chr19,+,42078586,42078696,1,0,1,0,0,0.500,1.000,1.000,0.500,ZNF574
chr19,-,42215132,42215252,111,0,9,0,0,0.925,1.000,1.000,0.925,DEDD2
chr19,+,42294172,42294304,23,0,8,0,0,0.742,1.000,1.000,0.742,CIC
chr19,-,42299969,42300092,84,0,5,0,0,0.944,1.000,1.000,0.944,PAFAH1B3
chr19,+,42314791,42314851,2,0,1,0,0,0.667,1.000,1.000,0.667,TMEM145
chr19,-,43511436,43511566,59,0,1,0,0,0.983,1.000,1.000,0.983,ETHE1
chr19,-,43551570,43551687,26,0,1,0,0,0.963,1.000,1.000,0.963,XRCC1
chr19,-,43769441,43769560,25,0,4,0,0,0.862,1.000,1.000,0.862,KCNN4
chr19,+,44100800,44100927,40,0,1,0,0,0.976,1.000,1.000,0.976,ZNF224
chr19,+,44266865,44266961,17,0,1,0,0,0.944,1.000,1.000,0.944,ZNF233
chr19,-,44298807,44298903,17,0,9,0,0,0.654,1.000,1.000,0.654,ZNF235
chr19,-,44442813,44443024,17,0,2,0,0,0.895,1.000,1.000,0.895,ZNF229
chr19,+,44758245,44758413,20,0,2,0,0,0.909,1.000,1.000,0.909,BCL3
chr19,+,44820704,44820822,17,0,1,0,0,0.944,1.000,1.000,0.944,BCAM
chr19,+,44892392,44892460,187,0,1,0,0,0.995,1.000,1.000,0.995,TOMM40
chr19,+,44901207,44901310,113,0,2,0,0,0.983,1.000,1.000,0.983,TOMM40
chr19,+,44907759,44907952,696,0,2,0,0,0.997,1.000,1.000,0.997,APOE
chr19,+,45057749,45057898,37,0,4,0,0,0.902,1.000,1.000,0.902,CLASRP
chr19,+,45064011,45064227,12,0,1,0,0,0.923,1.000,1.000,0.923,CLASRP
chr19,+,45068014,45068054,10,0,9,0,0,0.526,1.000,1.000,0.526,CLASRP
chr19,-,45319520,45319731,212,0,1,0,0,0.995,1.000,1.000,0.995,CKM
chr19,+,45345533,45345799,6,0,1,0,0,0.857,1.000,1.000,0.857,KLC3
chr19,-,45363985,45364119,23,0,1,0,0,0.958,1.000,1.000,0.958,ERCC2
chr19,-,45494165,45494420,16,0,2,0,0,0.889,1.000,1.000,0.889,RTN2
chr19,-,45777326,45777590,12,0,12,0,0,0.500,1.000,1.000,0.500,DMPK
chr19,-,45779438,45779522,77,0,1,0,0,0.987,1.000,1.000,0.987,DMPK
chr19,-,45828969,45829205,35,0,1,0,0,0.972,1.000,1.000,0.972,SYMPK
chr19,-,45847751,45848001,31,0,1,0,0,0.969,1.000,1.000,0.969,SYMPK
chr19,-,45854174,45854240,267,0,2,0,0,0.993,1.000,1.000,0.993,SYMPK
chr19,-,46678395,46678663,32,0,1,0,0,0.970,1.000,1.000,0.970,PRKD2
chr19,-,46776974,46777109,125,0,3,0,0,0.977,1.000,1.000,0.977,SLC1A5
chr19,-,46784096,46784144,181,0,2,0,0,0.989,1.000,1.000,0.989,SLC1A5
chr19,+,46918487,46918517,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
